Format :             2																																																
Data set :           Main Set - As Loaded																																																
Original data file : C:\Users\sm3658\Desktop\test.txt										459.2565683
"Created on :         Wednesday, April 22, 2020"																																																

Time (*)             	FX Time (*)          	Channel              	Parametric 1         	Risetime             	Counts to Peak       	Counts               	Energy               	Duration             	Amplitude            	ASL                  	Threshold            	Average Frequency    	RMS(16)              	Reverberation Frequency 	Initiation Frequency 	Signal Strength      	Absolute Energy      	Partial Power 1      	Partial Power 2      	Partial Power 3      	Partial Power 4      	Frequency Centroid   	Peak Frequency       	Duration (FX)        	Amplitude (FX)       	Counts to Peak (FX)  	Counts (FX)          	Energy (FX)          	Absolute Energy (FX) 	Signal Strength (FX) 	Amplitude mV (FX)    	Risetime (FX)        	Rise Angle (FX)      	Decay Angle (FX)     	Average Frequency (FX) 	Reverberation Frequency (FX) 	Initiation Frequency (FX) 	Zero Crossings (FX)  	Zero Crossings Frequency (FX) 	Non Dimentional Amplitude (FX) 	FFT Amplitude (FX)   	FFT Peak Frequency (FX) 	FFT Width @10% (FX)  	FFT Width @30% (FX)  	FFT Crossings @30% (FX) 	Frequency Centroid (FX) 	Peak Frequency (FX)  	Peak Power (FX)     
406.3202183	406.320074	2	1.7316202	1880	91	97	58	1937	57	47	50	50	0.25940734	105	48	256706.3	5475.8354	54	20	26	0	303	156	805.40002	54.65073	16	47	1.8298012	2521.4473	114215.52	0.54017764	212.60001	0.10495155	0.037760358	58.356098	52.294197	75.258705	427	265.08566	3.8091061	15.074434	157.4707	424.80469	388.18359	17	308.66254	157.4707	49.379421
406.3262713	406.3261228	2	1.7346721	132	7	104	61	2000	57	47	50	52	0.25940734	51	53	270214.75	5885.3511	53	21	26	0	312	156	813.79999	57.719276	15	35	1.7121365	2293.7363	106870.94	0.76906645	281.20001	0.15966712	0.084820159	43.00811	37.551632	53.342815	477	293.06955	5.8562813	12.07268	153.80859	444.33594	399.16992	24	333.02573	153.80859	47.450676
406.3503328	406.3501943	2	1.7325358	721	39	108	61	1983	57	47	50	54	0.25940734	54	54	270400.81	5875.8901	44	15	41	0	321	444	760	56.657364	5	44	1.7193922	2374.2971	107323.83	0.68056273	60.599998	0.54131085	0.052045465	57.894737	55.762081	82.508247	470	309.21054	4.8193183	10.718895	166.01563	457.76367	395.50781	29	325.71555	166.01563	46.417603
406.4045865	406.4044728	2	1.7343669	924	46	112	62	1996	57	47	50	56	0.25940734	61	49	275674.25	6152.4009	56	17	27	0	306	97	760	54.300243	3	38	1.6080248	2079.957	100372.33	0.51881468	48.400002	0.39641008	0.028461521	50	49.184937	61.983471	415	273.02631	3.928365	12.866583	98.876953	449.21875	383.30078	25	327.98502	98.876953	48.003864
406.407587	406.4074368	2	1.7343669	231	14	117	63	1997	57	47	50	59	0.25940734	58	60	281051.41	6417.6113	43	19	38	0	321	454	818.79999	57.439064	17	40	1.7422445	2350.3608	108750.27	0.74465162	381.39999	0.11186037	0.097636402	48.851978	52.583447	44.572628	513	313.26331	5.6066136	12.108968	162.35352	444.33594	397.94922	18	377.11328	162.35352	47.476742
406.4136023	406.4134553	2	1.7331462	128	15	144	71	1995	58	47	50	72	0.25940734	69	117	317132.91	8112.3711	67	13	19	0	301	156	815.59998	58.696247	20	69	2.2343473	3796.2549	139467.14	0.86062199	275.39999	0.19515802	0.10043732	84.600296	90.707146	72.621643	403	247.05739	5.0328932	30.04834	153.80859	411.37695	10.986328	3	325.20184	153.80859	55.37101
406.437718	406.4377178	2	1.7349772	614	49	125	66	1989	57	47	50	63	0.25940734	55	79	294950.25	6966.8296	52	23	25	0	330	151	581.40002	50.519119	1	1	0.78834242	624.94775	49208.043	0.33570361	581	0.003352111	1.3682305	1.7199862	0	1.7211704	302	259.71793	3.9663856	12.234385	152.58789	401.61133	312.5	7	346.45779	152.58789	47.566242
406.470902	406.4707528	2	1.7331462	700	31	98	60	1993	57	47	50	49	0.25940734	51	44	267994.34	5782.5908	50	21	28	0	311	166	810.79999	55.128098	30	35	1.7026807	2172.5925	106280.71	0.57069612	762	0.033382393	0.48066121	43.167244	102.45901	39.370079	470	289.83719	4.3537574	10.660106	167.23633	472.41211	399.16992	25	326.19727	167.23633	46.369831
406.4739035	406.4737635	2	1.7349772	1458	71	105	58	1985	57	47	50	53	0.25940734	64	48	257355.95	5433.5439	46	20	33	0	311	449	801	55.174423	17	41	1.6616306	2142.406	103718.38	0.57374799	313.60001	0.08193358	0.052786414	51.186016	49.240871	54.209183	506	315.85519	4.4309616	12.496778	449.21875	430.9082	400.39063	24	318.45459	449.21875	47.750561
406.5250785	406.5249283	2	1.7361979	1218	69	97	61	1982	57	47	50	49	0.26245919	36	56	270858.31	5956.5542	62	16	22	0	299	156	801.20001	56.176914	23	45	1.8818815	2663.792	117466.35	0.64394057	476.39999	0.068681218	0.10055649	56.165752	67.733994	48.278759	413	257.7384	4.3921103	12.836604	153.80859	449.21875	402.83203	22	327.87686	153.80859	47.983604
406.5341083	406.533958	2	1.7343669	648	50	131	66	1999	57	47	50	66	0.26245919	59	77	294068.81	6906.3247	53	21	26	0	304	166	819.20001	57.615253	60	62	1.9671304	2910.8164	122787.56	0.75991088	798.40002	0.055514432	1.1324162	75.683594	96.153847	75.150299	471	287.47559	5.0698867	16.856485	167.23633	430.9082	386.96289	19	351.01477	167.23633	50.349941
406.5611815	406.5610355	2	1.7343669	16	3	108	61	1997	57	47	50	54	0.26245919	53	187	270196.44	5878.6484	58	16	26	0	304	151	780.79999	57.719276	10	31	1.6753303	2244.3289	104573.5	0.76906645	162.60001	0.27161589	0.073120564	39.702869	33.969589	61.500614	425	272.15677	5.742249	18.155828	153.80859	428.4668	371.09375	14	316.00839	153.80859	50.994923
406.6305455	406.6303953	2	1.7340617	1667	85	96	58	1976	57	47	50	49	0.26245919	35	50	259811.2	5561.9717	54	19	27	0	303	151	817	56.963505	1	43	1.8739706	2658.9973	116972.56	0.70497757	4.1999998	1.4631752	0.047792051	52.63158	51.673229	238.09525	464	283.96573	4.9239469	13.208817	153.80859	451.66016	402.83203	21	323.38339	153.80859	48.23188
406.639607	406.6394603	2	1.7331462	1442	98	126	66	1994	57	47	50	63	0.26245919	50	67	295856.09	7156.8711	62	15	23	0	296	151	760.40002	57.001026	34	63	2.0870733	3514.3496	130274.36	0.70802945	373.79999	0.10443451	0.10100064	82.851128	75.012932	90.957733	423	278.1431	4.1327057	25.61293	153.80859	416.25977	375.97656	7	324.66821	153.80859	53.983788
406.744923	406.744774	2	1.7337565	926	61	108	62	1998	57	47	50	54	0.25940734	43	65	278465	6188.1089	54	16	29	0	305	161	798.79999	55.402412	23	50	1.8262321	2537.4519	113992.73	0.58900726	347.20001	0.078404464	0.060329594	62.593891	59.787422	66.24424	487	304.83224	4.1274471	15.004907	162.35352	428.4668	396.72852	18	322.93802	162.35352	49.339268
406.823252	406.8231035	2	1.7325358	0	1	109	61	1999	57	47	50	55	0.25940734	54	1000	273563.66	5975.8623	54	17	29	0	304	156	817.20001	57.92366	10	46	1.8160625	2525.7617	113357.95	0.78737754	149	0.3062593	0.070393786	56.289768	53.876083	67.114098	471	288.17914	5.6762223	14.289566	157.4707	458.98438	385.74219	16	325.61438	157.4707	48.914982
406.832253	406.8321065	2	1.7361979	968	56	107	63	1999	57	47	50	54	0.25940734	49	57	281115.44	6342.1348	58	18	24	0	329	156	655.59998	52.425678	1	3	0.95111525	828.98694	59368.266	0.41810358	0.40000001	1.531553	0.015547559	4.5759611	3.0525031	2500	371	282.94693	4.6170912	15.586844	153.80859	411.37695	299.07227	4	331.97488	153.80859	49.669765
406.8472963	406.8471493	2	1.7340617	1254	64	106	62	1998	57	47	50	53	0.25940734	56	51	276613.66	6128.3311	53	20	27	0	312	156	797.59998	54.699665	20	34	1.7157644	2213.9688	107097.38	0.54322946	489.39999	0.046350453	0.073521264	42.627884	45.425049	40.866367	466	292.12637	4.0456619	16.46385	153.80859	434.57031	389.4043	17	351.25348	153.80859	50.145229
406.8593058	406.8593058	2	1.7349772	651	34	108	61	1993	57	47	50	54	0.25940734	55	52	272450.41	5969.5586	44	22	33	0	345	151	0.60000002	50.359741	1	1	0.003764721	6.9907475	234.99252	0.32959992	0.2	1.422332	1.2801384	1666.6666	0	5000	0	0	0.84155846	7.5475388	150.14648	485.83984	330.81055	23	366.73706	150.14648	43.370708
406.9044778	406.9044053	2	1.7349772	1010	41	95	60	1990	57	47	50	48	0.25940734	55	40	269574.25	5716.9556	73	12	14	0	298	156	730.79999	52.858517	2	12	1.3697718	1518.7692	85500.656	0.43946654	73.599998	0.16590489	0.018749898	16.420361	15.216068	27.173914	330	225.77997	3.7562535	24.331505	153.80859	389.4043	57.373047	2	314.70877	153.80859	53.537979
406.9346068	406.9346068	2	1.7368084	188	15	118	62	1974	57	47	50	60	0.25940734	57	79	276821.06	6216.0938	51	21	28	0	334	151	381	50.278942	1	1	0.47186136	359.28687	29453.414	0.32654804	380.60001	0.002711576	1.2010372	2.6246719	0	2.6274304	186	244.09448	4.224122	10.05619	152.58789	455.32227	318.60352	12	344.74933	152.58789	45.86327
406.964798	406.9646478	2	1.7355876	1361	80	106	60	1947	57	47	50	54	0.25940734	44	58	267689.34	5861.5327	40	21	38	0	317	444	815.79999	54.844837	53	54	1.8658447	2548.9153	116465.34	0.55238503	802.59998	0.029415542	1.061108	66.192696	75.757576	66.035385	519	318.09268	3.8692687	12.786868	450.43945	460.20508	388.18359	22	383.91458	450.43945	47.949883
406.9889125	406.9887655	2	1.7355876	1687	117	141	70	1999	58	47	50	71	0.25940734	77	69	311353.16	7816.7363	74	13	13	0	287	166	805.20001	57.001026	47	69	2.1940992	3670.9031	136954.86	0.70802945	506.39999	0.077216163	0.1303812	85.692993	73.627846	92.812004	399	247.76453	4.162724	23.262777	166.01563	415.03906	360.10742	7	306.8649	166.01563	53.147831
406.9949305	406.9949305	2	1.7343669	315	10	87	57	1989	57	47	50	44	0.25940734	45	31	255144.7	5328.9395	61	16	23	0	315	161	567.20001	52.918625	7	9	0.94552195	958.88568	59019.137	0.44251838	553.59998	0.022808656	0.74839741	15.867419	147.05882	12.644508	291	256.52328	4.2527976	16.366821	162.35352	390.625	312.5	5	321.74411	162.35352	50.093887
407.0130885	407.0129463	2	1.7331462	946	56	103	60	1988	57	47	50	52	0.25635549	45	59	267579.56	5759.3452	56	18	26	0	311	156	801.79999	56.340034	38	41	1.7580271	2380.647	109735.41	0.65614796	767.79999	0.044243079	0.78528076	51.134945	88.235291	49.492054	458	285.60739	4.7942543	13.290827	153.80859	439.45313	400.39063	14	322.39261	153.80859	48.285641
407.0552185	407.0552185	2	1.7352824	788	52	105	62	1999	58	47	50	53	0.25940734	43	65	277266.34	6141.5488	40	16	44	0	346	454	143.60001	51.489368	1	1	0.21817781	203.93372	13618.58	0.37537766	74	0.079762712	0.084781766	6.9637885	0	13.513514	97	337.74374	3.9581392	8.3729343	162.35352	520.01953	318.60352	14	348.746	162.35352	44.272156
407.0793175	407.0791675	2	1.7380291	82	2	91	59	1997	57	47	50	46	0.25940734	46	24	265298.16	5637.1973	52	18	29	0	311	156	801.79999	57.186234	13	43	1.7771733	2410.7153	110930.51	0.72328866	232.39999	0.17339635	0.071368031	53.629333	52.687038	55.938038	444	276.87701	5.2278934	13.75975	167.23633	451.66016	399.16992	21	350.224	167.23633	48.586811
407.129559	407.1294228	4	1.7337565	1387	147	216	55	1998	57	45	45	108	0.21057771	113	105	245708	4981.5269	68	14	18	0	320	156	782.59998	50.278942	23	42	0.9654994	733.04272	60266.121	0.32654804	495.79999	0.029986996	0.051808584	53.667263	66.248253	46.389675	393	251.08612	4.2404671	7.6552577	175.78125	552.97852	390.625	17	339.52612	175.78125	43.493797
407.1305055	407.1303595	2	1.7371136	1543	98	119	65	1979	57	47	50	60	0.25940734	48	63	288286	6701.3408	58	19	23	0	297	166	814.20001	56.094193	26	41	1.7827959	2365.7573	111281.47	0.63783687	546.59998	0.058770347	0.1196091	50.356178	56.05381	47.566776	411	252.39499	4.6667857	11.214528	167.23633	446.77734	399.16992	22	299.49493	167.23633	46.810219
407.1606053	407.1604563	2	1.7371136	1853	109	119	64	1978	57	47	50	60	0.25940734	80	58	285550.16	6599.4072	49	14	36	0	309	151	815.79999	56.258858	52	62	2.0001523	2992.4443	124848.78	0.65004426	682.40002	0.048879042	0.24520195	75.999016	74.962517	76.201645	494	302.77029	4.2475872	14.942066	157.4707	424.80469	388.18359	15	309.26389	157.4707	49.302814
407.175681	407.1756033	2	1.7343669	147	7	91	60	1986	57	47	50	46	0.25940734	45	47	265963.06	5770.5742	60	14	25	0	316	151	643.79999	51.346973	2	5	1.0000566	927.2998	62423.168	0.36927396	320.79999	0.016534092	0.016421495	7.766387	9.2879257	6.2344141	356	276.48337	3.8084991	11.742717	153.80859	421.14258	372.31445	13	327.75839	153.80859	47.209972
407.1998198	407.1998198	2	1.7340617	1122	47	104	60	1999	58	47	50	52	0.25940734	65	41	267448.41	5847.3218	56	19	25	0	333	151	79	51.418465	1	1	0.11499512	107.99084	7177.9536	0.37232581	0.40000001	1.499613	0.071250744	12.658228	0	2500	43	272.15189	4.0977893	8.6247473	153.80859	456.54297	354.00391	12	338.41879	153.80859	44.52953
407.2298928	407.2297935	2	1.7358928	1939	124	132	68	1994	57	47	50	66	0.25940734	145	63	302770.44	7380.6421	49	20	31	0	309	166	764.40002	56.094193	8	45	1.6965106	2332.9636	105895.56	0.63783687	109.4	0.2859205	0.04906122	58.869701	56.488548	73.126144	455	297.61905	4.6041822	13.152823	167.23633	447.99805	396.72852	17	320.06403	167.23633	48.194981
407.3051135	407.3051105	2	1.7355876	1450	74	106	63	1981	58	47	50	54	0.26245919	60	51	279334.25	6295.1362	62	17	21	0	306	151	625.79999	54.09343	19	21	1.117995	1300.1263	69784.844	0.50660723	601.20001	0.031656004	0.65862268	33.557049	81.300812	31.60346	350	279.64206	4.5430326	11.826711	155.0293	440.67383	388.18359	17	317.18719	155.0293	47.271881
407.3321848	407.3321848	2	1.7331462	864	70	141	69	1994	57	47	50	71	0.26245919	62	81	306790.34	7514.8379	53	19	28	0	339	151	0.60000002	50.597725	1	1	0.003979848	7.7786946	248.42067	0.33875546	0.40000001	1.3950685	1.4822489	1666.6666	0	2500	0	0	0.81818181	10.451057	153.80859	462.64648	308.83789	10	357.49954	153.80859	46.197807
407.3593428	407.3591983	2	1.7337565	510	36	127	64	1984	57	47	50	64	0.26245919	61	70	285031.66	6539.7925	49	17	33	0	312	156	813.40002	57.92366	47	59	1.9625541	2923.009	122501.91	0.78737754	655.40002	0.07176391	0.28980097	72.535042	75.949364	71.711929	473	290.75485	5.2281055	15.927032	153.80859	441.89453	400.39063	17	371.37613	153.80859	49.857296
407.398597	407.398597	2	1.7374188	182	11	91	58	1984	57	47	50	46	0.26245919	44	60	257337.66	5363.4404	37	30	33	0	344	146	0.80000001	50.829365	1	1	0.004899027	9.4805107	305.79547	0.347911	0.40000001	1.4452111	1.4452111	1250	0	2500	0	0	0.91017962	5.9281502	152.58789	534.66797	397.94922	25	368.36813	152.58789	41.272984
407.473928	407.4737873	2	1.7377239	1914	105	108	60	1957	57	47	50	55	0.26245919	69	54	266814	5801.6357	53	16	30	0	304	156	800.40002	54.452187	34	41	1.7259145	2265.7839	107730.95	0.52797019	729.40002	0.029021524	0.28983104	51.224388	98.591553	46.613655	473	295.47726	3.9226179	12.140215	168.45703	452.88086	397.94922	27	327.36844	168.45703	47.499126
407.5371133	407.53697	2	1.7365032	1287	91	123	65	1998	57	47	50	62	0.26245919	45	70	289045.44	6698.3145	54	16	30	0	307	166	809.40002	56.052532	48	56	1.8995806	2748.5515	118571.13	0.634785	699.20001	0.045528762	0.2814011	69.18705	72.595284	68.649887	468	289.10303	4.3332219	17.812014	168.45703	429.6875	372.31445	13	326.51987	168.45703	50.828861
407.6063558	407.6062065	2	1.7365032	520	24	102	60	1997	57	47	50	51	0.26245919	52	46	268595.19	5771.5039	53	22	25	0	298	166	792.79999	57.001026	31	35	1.695562	2243.1516	105836.36	0.70802945	670	0.058411337	0.30884704	44.147327	32.573292	46.268658	457	288.21896	5.3037133	11.328273	92.773438	449.21875	396.72852	23	305.27481	92.773438	46.897877
407.6545363	407.6543958	2	1.7349772	92	5	86	57	1970	57	47	50	44	0.26245919	43	54	256440.95	5276.8247	52	20	28	0	305	151	808.20001	57.149506	10	37	1.7805567	2326.1494	111141.7	0.72023684	233	0.17168739	0.070122853	45.780746	46.940193	42.918453	455	281.48972	5.2374167	10.865378	168.45703	449.21875	413.81836	31	319.41071	168.45703	46.5355
407.6605398	407.6603898	2	1.7355876	1098	57	105	61	1991	57	47	50	53	0.26245919	53	51	271282.25	5898.1992	51	20	29	0	306	156	806.40002	57.259224	4	46	1.8318058	2564.3862	114340.65	0.72939235	36.799999	0.84315091	0.053634144	57.043652	54.573803	108.69566	466	288.93851	5.1441202	12.193316	152.58789	482.17773	407.71484	27	311.60776	152.58789	47.537037
407.6816325	407.6814883	2	1.7374188	1225	72	103	60	1990	57	47	50	52	0.25940734	40	58	266871.94	5714.1372	43	17	40	0	316	449	810.79999	55.536388	37	45	1.7721276	2358.0513	110615.55	0.59816277	712.79999	0.039532565	0.28012419	55.50074	81.632652	51.90797	484	298.47064	4.3844681	10.959517	167.23633	488.28125	405.27344	31	321.92416	167.23633	46.610428
407.7478208	407.7478208	2	1.7337565	1643	89	107	63	1999	57	47	50	54	0.25940734	50	54	278867.59	6235.2095	51	22	27	0	327	151	582.20001	50.752834	2	2	0.7364186	566.28467	45966.98	0.34485915	581.79999	0.004921135	1.431988	3.4352455	0	3.4376075	315	270.5256	4.3678527	8.0706291	152.58789	434.57031	382.08008	20	332.2305	152.58789	43.952747
407.7658455	407.7657	2	1.7343669	1363	106	160	71	1986	57	47	50	81	0.25940734	86	77	315516.41	7855.9253	57	19	24	0	303	166	814.40002	55.968613	39	49	1.9587014	2868.1121	122261.42	0.6286813	660	0.047306124	0.19966979	60.166996	64.766838	59.090908	423	259.70038	4.1877317	14.693218	162.35352	432.12891	386.96289	16	366.18753	162.35352	49.15694
407.7748755	407.7748755	2	1.7337565	1654	75	89	59	1947	58	47	50	46	0.25940734	47	45	264700.34	5641.4468	59	18	22	0	320	156	453.20001	50.829365	1	1	0.59041584	449.85309	36853.543	0.347911	0.40000001	1.4452111	0.006997068	2.2065313	0	2500	223	246.02824	4.2783751	7.9107337	152.58789	479.73633	416.25977	22	364.47961	152.58789	43.778934
407.801979	407.8018383	2	1.7352824	241	14	95	60	1987	58	47	50	48	0.25940734	46	58	266033.19	5609.6943	56	19	25	0	302	156	808.40002	58.696247	26	49	1.8696388	2636.2539	116702.17	0.86062199	382.60001	0.14133933	0.12716222	60.613556	54.015968	67.956093	455	281.42007	5.9615583	14.927577	153.80859	445.55664	386.96289	20	314.06	153.80859	49.294388
407.8050013	407.805418	2	1.7352824	1626	96	121	62	1955	57	47	50	62	0.25940734	76	59	278583.94	6337.0313	72	14	14	0	338	161	4	51.054985	1	1	0.013103185	22.358322	817.89606	0.35706657	0.40000001	1.4731617	0.84828848	250	0	2500	1	125	1.7462686	9.6430902	159.91211	461.42578	48.828125	5	362.6048	159.91211	45.498924
407.8080175	407.8080175	2	1.7355876	894	38	114	65	2000	57	47	50	57	0.25940734	68	42	289356.56	6701.8438	47	21	32	0	344	151	480.39999	50.439796	1	1	0.63298166	496.69272	39510.484	0.33265176	0.2	1.4496199	0.003420226	2.0815988	0	5000	276	287.26062	4.0446458	14.740205	152.58789	413.81836	301.51367	3	347.4382	152.58789	49.184669
407.844188	407.8440378	2	1.7368084	1173	67	127	66	1999	57	47	50	64	0.25940734	72	57	294971.59	6906.5117	50	20	30	0	311	156	804.59998	55.711864	7	42	1.8222619	2499.1667	113744.93	0.61037022	198.60001	0.14703904	0.048500288	52.199852	57.755775	35.246727	465	288.96347	4.3175893	14.928945	157.4707	473.63281	402.83203	21	351.64377	157.4707	49.295181
407.8471895	407.847046	2	1.7337565	1424	69	99	59	1985	57	47	50	50	0.25940734	53	48	261735.75	5507.9902	49	17	33	0	312	161	804.79999	55.266338	45	53	1.846405	2582.3259	115251.93	0.57985169	598.40002	0.04402633	0.12703693	65.854874	38.759689	75.200531	463	287.64911	4.0490832	13.452719	152.58789	441.89453	380.85938	20	317.96259	152.58789	48.3908
407.8712665	407.871134	2	1.7343669	1895	130	140	66	2000	58	47	50	70	0.25940734	96	68	295609.06	6821.043	57	18	25	0	303	156	795.20001	54.892693	32	51	1.9026314	2648.407	118761.56	0.55543685	597	0.040047105	0.12010983	64.134811	95.862762	53.601341	442	277.91751	3.7190771	12.892335	157.4707	435.79102	400.39063	25	313.86865	157.4707	48.021233
407.931471	407.9313605	2	1.7371136	1364	79	117	64	1993	58	47	50	59	0.25940734	60	57	285516.59	6599.3271	52	17	31	0	303	151	745.40002	56.963505	24	53	1.7839792	2629.6318	111355.33	0.70497757	320.39999	0.12074245	0.091216706	71.10276	68.235291	74.906364	432	289.77731	4.7190404	12.873834	444.33594	450.43945	391.8457	23	313.63678	444.33594	48.008759
407.9344708	407.9343443	2	1.7380291	1699	77	91	58	1988	57	47	50	46	0.25940734	48	45	259936.25	5430.9731	57	20	23	0	301	161	768.79999	56.176914	4	36	1.6338792	2067.8857	101986.15	0.64394057	63	0.47966021	0.04639807	46.826221	45.338623	63.492062	413	268.6004	4.8542032	13.916547	162.35352	447.99805	391.8457	24	307.60992	162.35352	48.68523
407.949522	407.9493865	2	1.7343669	1296	89	133	66	1987	57	47	50	67	0.25940734	63	68	292061.91	6850.2539	48	18	34	0	315	166	792.40002	56.217983	49	52	1.8618942	2628.6665	116218.76	0.64699239	763.40002	0.043300744	0.85097241	65.623421	103.44827	64.186531	483	304.77032	4.4113083	12.689732	162.35352	440.67383	400.39063	28	329.93756	162.35352	47.883648
407.9796025	407.9794945	2	1.7349772	1288	46	85	58	1967	57	47	50	43	0.25940734	57	35	257133.3	5288.0249	49	25	26	0	308	161	699.20001	54.748325	17	24	1.3492858	1586.291	84221.93	0.54628134	444.39999	0.051721059	0.090043746	34.324944	27.472527	38.253826	417	298.19794	4.5351596	8.4506655	447.99805	544.43359	408.93555	39	329.55139	447.99805	44.352421
407.9856043	407.985498	2	1.7392498	313	18	111	65	1989	57	47	50	56	0.25940734	55	57	287462.5	6683.9922	78	10	11	0	288	156	774.59998	54.552029	3	25	1.5822195	1948.2147	98761.563	0.53407389	113	0.19044776	0.032915276	32.274723	33.25272	26.548672	358	231.08701	4.1888127	18.406796	155.0293	402.83203	69.580078	4	302.44318	155.0293	51.114162
408.0096863	408.009551	2	1.7368084	1448	94	128	65	1967	57	47	50	65	0.25940734	65	64	291445.81	6901.5693	50	18	32	0	308	156	804	56.176914	44	44	1.8521353	2570.8018	115609.61	0.64394057	800.59998	0.040910561	1.4674168	54.726368	0	54.958782	470	292.28854	4.4782453	11.390213	155.0293	439.45313	400.39063	27	327.19565	155.0293	46.945236
408.0397775	408.0396425	2	1.7355876	373	22	126	64	1999	60	47	50	63	0.25940734	64	58	285455.59	6747.25	40	23	36	1	345	151	803.79999	60.62212	29	66	1.9613415	3129.5039	122426.22	1.0742515	509	0.14783758	0.25167936	82.109978	125.50882	56.974461	538	334.66037	7.053092	11.865564	447.99805	496.82617	402.83203	27	351.37057	447.99805	47.300369
408.0909675	408.0908295	2	1.7355876	1007	61	115	64	1965	57	47	50	59	0.25940734	56	60	285229.91	6578.6699	46	20	34	0	314	156	794.40002	55.220501	30	43	1.7827568	2404.9971	111279.03	0.57679981	515	0.050553408	0.092992313	54.128902	46.528275	58.252426	479	301.48541	4.1176653	16.547703	157.4707	439.45313	383.30078	14	314.96661	157.4707	50.189354
408.0969763	408.0968268	2	1.7380291	1745	116	131	67	1993	57	47	50	66	0.25940734	60	66	298933.56	7098.167	65	12	23	0	295	161	809.79999	56.380341	24	54	1.9476027	2952.4277	121568.65	0.65919983	338.39999	0.10100617	0.072628081	66.683128	63.640221	70.921989	421	259.94073	4.391099	19.653595	162.35352	419.92188	372.31445	11	305.74551	162.35352	51.683441
408.124036	408.124036	2	1.7377239	1317	76	132	68	1955	57	47	50	68	0.25940734	87	57	304115.5	7500.1201	57	18	25	0	338	151	418.60001	50.439796	1	1	0.50177377	364.09521	31320.535	0.33265176	418.20001	0.003927284	1.331901	2.3889155	0	2.3912003	238	284.28094	4.4459019	16.471287	152.58789	427.24609	300.29297	2	347.64667	152.58789	50.149151
408.2144773	408.214327	2	1.7352824	740	31	105	62	1998	57	47	50	53	0.26245919	58	41	276564.84	6076.5093	54	20	26	0	312	156	819	54.040947	3	35	1.7133784	2158.7939	106948.45	0.50355542	78.199997	0.2351189	0.02528182	42.735043	43.196545	38.363171	448	273.50427	3.8561742	12.542686	205.07813	450.43945	400.39063	24	331.34583	205.07813	47.782413
408.241613	408.241613	2	1.7365032	288	19	99	61	1990	57	47	50	50	0.26245919	47	65	270602.09	5912.3901	48	23	29	0	327	151	508	51.202206	1	2	0.62108123	483.51611	38767.664	0.36317027	34	0.13719878	0.009903156	3.9370079	2.1097047	29.411764	284	279.52756	4.7588758	10.327271	153.80859	441.89453	375.97656	13	351.00775	153.80859	46.094315
408.2656935	408.2655493	2	1.7343669	1645	108	120	64	1984	58	47	50	60	0.26245919	35	65	284561.94	6458.3784	47	17	37	0	318	161	810.40002	56.258858	41	50	1.8251369	2483.3042	113924.38	0.65004426	677.59998	0.049224738	0.24626562	61.697926	67.771088	60.507675	520	320.82922	4.624084	11.79232	152.58789	450.43945	399.16992	28	339.57849	152.58789	47.246586
408.313833	408.313691	2	1.7343669	1562	95	117	66	1992	59	47	50	59	0.26245919	51	60	293934.59	7077.3286	68	13	19	0	299	161	805.79999	55.755188	53	58	2.0436764	3064.0432	127565.54	0.61342204	703	0.042249989	0.28142658	71.978157	48.638134	75.391182	393	243.85704	3.8748355	23.69047	162.35352	424.80469	352.7832	6	310.45212	162.35352	53.306072
408.316843	408.3167075	2	1.7389446	321	20	102	61	1996	57	47	50	51	0.26245919	48	62	270733.25	5884.2041	49	21	30	0	301	156	764.40002	57.650066	27	48	1.7912544	2540.4929	111809.45	0.76296276	457.39999	0.097359546	0.14450203	62.79435	68.403908	59.029297	431	281.92047	5.2160954	14.145516	153.80859	429.6875	399.16992	26	313.82568	153.80859	48.826977
408.3860863	408.3859363	2	1.7365032	966	47	92	59	1963	57	47	50	47	0.26245919	45	48	261827.25	5689.9434	54	15	31	0	306	156	763.20001	56.380341	15	42	1.6932542	2353.8933	105692.31	0.65919983	271	0.12588868	0.069568984	55.031448	54.855751	55.350552	406	265.98532	4.7600555	13.522876	153.80859	446.77734	389.4043	13	338.24551	153.80859	48.435982
408.458468	408.4583208	2	1.7389446	630	43	110	63	1997	57	47	50	55	0.26245919	49	68	281213.06	6290.5522	60	16	24	0	307	156	809.40002	57.331608	48	51	1.9366997	2857.9602	120888.09	0.7354961	777.59998	0.053866092	0.92190009	63.009636	94.339622	61.728394	422	260.68692	4.9244761	23.448576	153.80859	417.48047	366.21094	5	335.83948	153.80859	53.21693
408.461471	408.461328	2	1.7389446	371	26	121	65	1997	57	47	50	61	0.26245919	58	70	288203.66	6530.9399	59	17	24	0	300	156	802.40002	57.684742	35	52	1.9230099	2772.9626	120033.57	0.76601458	514.40002	0.087217294	0.15492448	64.80558	59.027779	68.040436	408	254.23729	5.1206517	16.313351	152.58789	419.92188	399.16992	18	318.24451	152.58789	50.065464
408.4644728	408.4643268	2	1.7401654	871	49	109	63	1978	57	47	50	55	0.26245919	54	56	280017.44	6296.8345	51	21	28	0	307	166	795.79999	56.380341	30	42	1.8202477	2510.0571	113619.19	0.65919983	634.59998	0.05399286	0.20963588	52.777081	74.441689	47.273872	426	267.65518	4.6171002	11.765839	168.45703	452.88086	396.72852	23	329.31277	168.45703	47.227058
